Year,Month,Customer,Product,Units_Sold,Price_per_Unit,Revenue,Customer_Name
2020,Jan,Customer 485,Product C,16,98.28104131727122,1572.4966610763395,John Robinson
2020,Jan,Customer 179,Product B,80,20.46742971930206,1637.3943775441649,Sarah Martinez
2020,Jan,Customer 481,Product A,12,32.32510925914943,387.90131110979314,John Brown
2020,Jan,Customer 331,Product E,27,44.10726874338673,1190.8962560714417,John Anderson
2020,Jan,Customer 390,Product A,5,74.60640980607664,373.0320490303832,Daniel Brown
2020,Jan,Customer 334,Product E,59,38.806202129625085,2289.56592564788,Jane Jackson
2020,Jan,Customer 50,Product A,19,69.36638982283573,1317.9614066338788,Megan Thomas
2020,Jan,Customer 379,Product B,94,40.52249946621729,3809.1149498244254,Ashley Brown
2020,Jan,Customer 452,Product A,13,79.56187318109362,1034.304351354217,Laura Robinson
2020,Jan,Customer 391,Product C,54,62.104756084311184,3353.6568285528037,Jane Jones
2020,Jan,Customer 404,Product E,24,31.250315304256095,750.0075673021463,Hannah Anderson
2020,Jan,Customer 202,Product A,57,6.090662676190895,347.16777254288104,Emily Anderson
2020,Jan,Customer 62,Product E,74,22.039644791159994,1630.9337145458396,Daniel Taylor
2020,Jan,Customer 6,Product B,69,98.00096316890489,6762.066458654437,Jessica Harris
2020,Jan,Customer 169,Product E,82,71.93267066260731,5898.478994333799,Laura Davis
2020,Jan,Customer 425,Product A,91,54.371904974976005,4947.843352722816,John Robinson
2020,Jan,Customer 71,Product C,3,24.50662917714598,73.51988753143794,Emily White
2020,Jan,Customer 345,Product C,80,64.91654476008458,5193.323580806766,Sophia Robinson
2020,Jan,Customer 280,Product B,38,97.01104651148975,3686.4197674366105,Sarah Anderson
2020,Jan,Customer 427,Product C,29,92.92460974592868,2694.8136826319314,Andrew Martinez
2020,Jan,Customer 20,Product C,41,13.746363677835166,563.6009107912419,Sarah Jackson
2020,Jan,Customer 108,Product C,84,13.749049057125724,1154.920120798561,Megan Thompson
2020,Jan,Customer 322,Product E,34,71.86026954409823,2443.2491644993397,Jessica Harris
2020,Jan,Customer 134,Product C,10,47.81521511919674,478.15215119196745,Matthew Garcia
2020,Jan,Customer 352,Product A,59,30.75414410758625,1814.4945023475887,James Jackson
2020,Jan,Customer 258,Product E,68,94.93970424772257,6455.899888845135,John Garcia
2020,Jan,Customer 154,Product A,10,63.16452432237524,631.6452432237525,Chris Davis
2020,Jan,Customer 315,Product C,48,5.634802276269339,270.4705092609282,John Miller
2020,Jan,Customer 248,Product D,98,40.48770609952978,3967.7951977539187,Emily Moore
2020,Jan,Customer 493,Product D,65,6.462514710674306,420.0634561938299,Andrew Davis
2020,Jan,Customer 68,Product A,9,47.77415338357458,429.9673804521712,Joseph Robinson
2020,Jan,Customer 385,Product B,36,73.9439614845898,2661.9826134452333,Megan Jones
2020,Jan,Customer 46,Product B,32,68.88374731237774,2204.2799139960875,Daniel White
2020,Jan,Customer 176,Product A,74,5.790394511583241,428.4891938571598,Michael Smith
2020,Jan,Customer 54,Product B,35,89.55541741919899,3134.4396096719647,James Smith
2020,Jan,Customer 341,Product A,28,86.82536445243363,2431.1102046681417,Hannah Moore
2020,Jan,Customer 132,Product E,73,46.646573102922325,3405.1998365133295,Chris Harris
2020,Jan,Customer 403,Product D,17,56.95321675822424,968.204684889812,Megan Moore
2020,Jan,Customer 41,Product B,50,72.83500872092205,3641.7504360461025,Matthew Jackson
2020,Jan,Customer 168,Product A,23,9.75176479800566,224.29059035413016,Matthew Taylor
2020,Jan,Customer 436,Product A,69,12.328791011260277,850.6865797769591,Laura Miller
2020,Jan,Customer 290,Product C,61,45.353295390380026,2766.5510188131816,Chris Robinson
2020,Jan,Customer 318,Product B,33,68.92280851681758,2274.45268105498,David Robinson
2020,Jan,Customer 338,Product B,82,81.48358025708795,6681.653581081212,Laura Taylor
2020,Jan,Customer 275,Product D,59,31.91395243036841,1882.9231933917363,Matthew Harris
2020,Jan,Customer 174,Product C,74,53.79304942171083,3980.6856572066017,Jessica Robinson
2020,Jan,Customer 376,Product C,8,11.503578336689916,92.02862669351933,Hannah Martinez
2020,Jan,Customer 490,Product A,73,24.59065348299329,1795.1177042585102,James Davis
2020,Jan,Customer 107,Product A,39,30.541083866308384,1191.102270786027,John Johnson
2020,Jan,Customer 284,Product A,54,86.68326436217122,4680.896275557246,Andrew Jones
2020,Jan,Customer 338,Product C,85,44.07724931741867,3746.566191980587,Chris Harris
2020,Jan,Customer 58,Product C,60,84.19609774367605,5051.765864620563,James Taylor
2020,Jan,Customer 168,Product D,37,79.47879907548877,2940.7155657930844,Joseph Johnson
2020,Jan,Customer 18,Product B,63,32.77639548915835,2064.912915816976,Sophia Taylor
2020,Jan,Customer 139,Product B,57,24.104379107053408,1373.9496091020442,Sophia Williams
2020,Jan,Customer 214,Product E,54,7.689571068253439,415.2368376856857,Joshua Brown
2020,Jan,Customer 476,Product A,55,72.73120074658655,4000.2160410622605,Michael Wilson
2020,Jan,Customer 422,Product B,1,92.78255269044462,92.78255269044462,Chris Thomas
2020,Feb,Customer 341,Product E,5,79.71962632713047,398.59813163565235,Ashley Miller
2020,Feb,Customer 348,Product E,71,73.45372712121858,5215.214625606519,James Wilson
2020,Feb,Customer 303,Product D,83,15.491027024054754,1285.7552429965444,Chris Wilson
2020,Feb,Customer 69,Product A,68,92.83330026079646,6312.6644177341595,Hannah Harris
2020,Feb,Customer 283,Product B,23,29.21381364691382,671.9177138790178,Joshua Martin
2020,Feb,Customer 61,Product B,52,87.90040124194935,4570.820864581367,Ashley Miller
2020,Feb,Customer 237,Product E,36,65.06057678662515,2342.180764318505,Sarah Miller
2020,Feb,Customer 177,Product B,58,94.40647719069898,5475.57567706054,Megan Davis
2020,Feb,Customer 97,Product A,85,90.83805212609037,7721.234430717682,Joshua Jones
2020,Feb,Customer 6,Product C,35,38.14455712897324,1335.0594995140634,Michael Thompson
2020,Feb,Customer 425,Product E,42,89.01577196718227,3738.6624226216554,Joshua Harris
2020,Feb,Customer 76,Product C,30,46.72500711872315,1401.7502135616944,Jessica Thomas
2020,Feb,Customer 214,Product A,29,48.622977204593376,1410.0663389332078,Joshua Davis
2020,Feb,Customer 87,Product E,32,70.9252110984649,2269.606755150877,James Robinson
2020,Feb,Customer 495,Product E,17,75.3594841449652,1281.1112304644082,Sophia Taylor
2020,Feb,Customer 85,Product B,6,79.99605844854317,479.976350691259,Rachel Garcia
2020,Feb,Customer 94,Product A,30,6.817251811542266,204.51755434626799,Ashley Jones
2020,Feb,Customer 235,Product B,78,16.542062153337714,1290.2808479603416,Hannah Robinson
2020,Feb,Customer 495,Product D,36,16.249428721713528,584.979433981687,Sarah Miller
2020,Feb,Customer 234,Product D,11,28.30846984579005,311.3931683036906,Daniel Thompson
2020,Feb,Customer 247,Product C,15,76.1920930161101,1142.8813952416517,Laura Williams
2020,Feb,Customer 152,Product C,9,44.49863483471558,400.4877135124402,Sarah White
2020,Feb,Customer 446,Product A,19,69.50295683861398,1320.5561799336656,David Martin
2020,Feb,Customer 424,Product B,65,24.348378088405063,1582.644575746329,Megan Anderson
2020,Feb,Customer 354,Product C,13,87.7000617955915,1140.1008033426895,Jessica Robinson
2020,Feb,Customer 418,Product E,48,94.78584793182083,4549.720700727399,Ashley Jackson
2020,Feb,Customer 48,Product A,64,93.64708726878929,5993.413585202515,Emily Robinson
2020,Feb,Customer 295,Product B,17,24.593950814434496,418.09716384538643,Sophia Anderson
2020,Feb,Customer 325,Product B,49,69.49528388239484,3405.2689102373474,Megan Smith
2020,Feb,Customer 314,Product A,53,78.76648375184672,4174.6236388478765,Hannah Garcia
2020,Feb,Customer 62,Product A,43,11.559361099886974,497.0525272951399,David Thomas
2020,Feb,Customer 253,Product C,79,89.13387760296845,7041.576330634508,John Jones
2020,Feb,Customer 491,Product B,16,5.94798378255269,95.16774052084304,Megan Harris
2020,Feb,Customer 156,Product A,56,84.43118180468863,4728.146181062563,Michael Miller
2020,Feb,Customer 86,Product A,51,32.1233341112586,1638.2900396741886,Jessica Harris
2020,Feb,Customer 199,Product E,83,82.95688197927574,6885.421204279886,Andrew Davis
2020,Feb,Customer 425,Product E,15,49.29942683331616,739.4914024997424,Sarah Wilson
2020,Feb,Customer 181,Product A,18,90.66853271189173,1632.0335888140512,John Jackson
2020,Feb,Customer 48,Product B,96,8.988615746410883,862.9071116554447,Matthew Anderson
2020,Feb,Customer 6,Product D,57,75.59274626498112,4308.786537103923,Emily Miller
2020,Feb,Customer 335,Product D,57,98.26219753950845,5600.945259751981,Hannah Jackson
2020,Feb,Customer 82,Product B,77,81.36238179337744,6264.903398090063,Hannah Martin
2020,Feb,Customer 335,Product D,64,94.541864269306,6050.679313235584,Jessica White
2020,Feb,Customer 234,Product E,67,25.910575960951547,1736.0085893837536,Joshua Martin
2020,Feb,Customer 182,Product C,55,40.10954894554345,2206.02519200489,Emily Brown
2020,Feb,Customer 60,Product D,75,67.38930104855277,5054.197578641458,Daniel Williams
2020,Feb,Customer 107,Product C,30,25.678402960150926,770.3520888045277,Laura Thompson
2020,Feb,Customer 62,Product A,9,5.504780188492865,49.54302169643579,Joshua Taylor
2020,Feb,Customer 124,Product B,61,14.849465169756266,905.8173753551323,Hannah Miller
2020,Feb,Customer 48,Product A,36,77.81892970559554,2801.4814694014394,Megan Martinez
2020,Feb,Customer 250,Product B,45,38.269284153619374,1722.117786912872,Andrew Miller
2020,Feb,Customer 480,Product B,81,6.389684593379193,517.5644520637146,Hannah Miller
2020,Feb,Customer 211,Product D,29,41.728916400214246,1210.1385756062132,Laura Robinson
2020,Feb,Customer 92,Product A,92,42.12173947131552,3875.200031361028,Laura Brown
2020,Feb,Customer 442,Product A,16,77.07795551057247,1233.2472881691594,Megan Moore
2020,Feb,Customer 387,Product E,64,78.55875487973654,5027.760312303139,Rachel Miller
2020,Feb,Customer 490,Product E,86,77.03539274532562,6625.043776098004,Laura Brown
2020,Feb,Customer 332,Product B,61,73.0577256360194,4456.521263797184,David Brown
2020,Feb,Customer 54,Product C,57,27.942559659319176,1592.725900581193,Andrew Martinez
2020,Feb,Customer 443,Product B,94,87.52076578322543,8226.95198362319,Laura Wilson
2020,Feb,Customer 138,Product D,11,22.852436177455687,251.37679795201257,Daniel Anderson
2020,Feb,Customer 81,Product B,2,17.69680523399921,35.39361046799842,Jane Williams
2020,Feb,Customer 371,Product B,23,67.65352302087317,1556.031029480083,Matthew Anderson
2020,Feb,Customer 224,Product A,62,70.77409763380052,4387.9940532956325,Laura Harris
2020,Feb,Customer 239,Product C,38,76.08211897653011,2891.120521108144,Jessica Smith
2020,Feb,Customer 61,Product A,94,30.6036269177659,2876.740930269995,Ashley Garcia
2020,Feb,Customer 156,Product E,13,67.19736215884842,873.5657080650294,James Wilson
2020,Feb,Customer 391,Product B,53,82.41927421135122,4368.221533201615,Michael White
2020,Feb,Customer 388,Product D,84,39.992985310463375,3359.4107660789236,Jane Martin
2020,Feb,Customer 28,Product A,37,29.659762681129674,1097.4112192017978,Jessica Smith
2020,Feb,Customer 70,Product E,21,89.40409044267747,1877.485899296227,Ashley Taylor
2020,Feb,Customer 79,Product E,60,8.703035462807389,522.1821277684434,Jessica Moore
2020,Feb,Customer 178,Product A,56,24.101189444744787,1349.666608905708,David Johnson
2020,Feb,Customer 232,Product E,71,99.63497898238398,7074.083507749263,James White
2020,Feb,Customer 230,Product B,2,76.06044995528332,152.12089991056664,Chris Moore
2020,Feb,Customer 481,Product E,38,14.017203998058623,532.6537519262276,David White
2020,Feb,Customer 276,Product D,43,93.68925292847656,4028.637875924492,Rachel Martin
2020,Feb,Customer 91,Product E,74,5.543265229274982,410.20162696634867,David Taylor
2020,Feb,Customer 347,Product C,95,8.833328551671471,839.1662124087898,Jessica Thompson
2020,Feb,Customer 253,Product E,35,7.130459470395237,249.56608146383329,John Johnson
2020,Feb,Customer 187,Product E,54,58.78716566638173,3174.5069459846136,Ashley Jones
2020,Feb,Customer 304,Product E,35,6.495576734589314,227.34518571062597,Daniel Davis
2020,Feb,Customer 415,Product B,49,77.4187493275912,3793.518717051969,Joseph Anderson
2020,Mar,Customer 416,Product C,58,58.52255831770081,3394.3083824266473,Emily Moore
2020,Mar,Customer 208,Product E,85,43.22182074754661,3673.8547635414616,Rachel Williams
2020,Mar,Customer 339,Product A,68,99.11451992124775,6739.787354644847,Emily Williams
2020,Mar,Customer 383,Product C,43,69.23191277088758,2976.9722491481657,Matthew Martinez
2020,Mar,Customer 61,Product C,25,26.743168935932403,668.5792233983101,John Davis
2020,Mar,Customer 211,Product C,98,37.48100142002158,3673.1381391621144,Michael Williams
2020,Mar,Customer 197,Product C,5,99.58495540239393,497.92477701196964,Rachel Taylor
2020,Mar,Customer 268,Product B,4,86.79930345281463,347.1972138112585,Joseph Miller
2020,Mar,Customer 170,Product D,38,61.35003080874948,2331.3011707324804,Matthew Anderson
2020,Mar,Customer 203,Product C,61,69.104698705904,4215.386621060144,Laura Miller
2020,Mar,Customer 55,Product B,87,92.87948165758638,8080.514904210016,Jessica Smith
2020,Mar,Customer 428,Product E,87,70.63397777232817,6145.1560661925505,Joseph Thomas
2020,Mar,Customer 345,Product A,54,31.152380277926717,1682.2285350080426,Emily Williams
2020,Mar,Customer 339,Product A,64,81.97456573645547,5246.37220713315,Jessica Martin
2020,Mar,Customer 193,Product D,22,48.24133921469736,1061.309462723342,Matthew Moore
2020,Mar,Customer 431,Product A,93,95.13071753922254,8847.156731147697,James Robinson
2020,Mar,Customer 434,Product D,50,79.01474570759974,3950.737285379987,Matthew Martinez
2020,Mar,Customer 375,Product C,43,48.09000499266924,2067.8702146847772,Michael Thomas
2020,Mar,Customer 296,Product D,94,91.47023831243688,8598.202401369066,Joshua Wilson
2020,Mar,Customer 156,Product B,94,88.75348578840978,8342.827664110519,Ashley Moore
2020,Mar,Customer 322,Product E,49,31.316189810967984,1534.4933007374311,Joseph Davis
2020,Mar,Customer 292,Product B,75,61.31981714827047,4598.986286120285,Emily Jones
2020,Mar,Customer 424,Product C,22,71.75081955653174,1578.5180302436981,Joshua Thomas
2020,Mar,Customer 29,Product B,30,91.98886206485673,2759.665861945702,Jane Thompson
2020,Mar,Customer 340,Product D,55,88.8769075692786,4888.2299163103235,Andrew Taylor
2020,Mar,Customer 318,Product C,7,52.64969149220509,368.54784044543567,Michael Robinson
2020,Mar,Customer 443,Product C,53,81.00697604730246,4293.36973050703,Emily Smith
2020,Mar,Customer 256,Product A,35,24.052532895300317,841.838651335511,John Garcia
2020,Mar,Customer 293,Product B,81,64.14990069187252,5196.141956041674,Emily Harris
2020,Mar,Customer 119,Product A,8,94.37346347050259,754.9877077640207,Laura Thompson
2020,Mar,Customer 373,Product D,53,97.6575976805117,5175.85267706712,Hannah Robinson
2020,Mar,Customer 433,Product A,64,89.72984480937345,5742.710067799901,Hannah Martin
2020,Mar,Customer 413,Product C,11,79.99389508179064,879.932845899697,Chris Martin
2020,Mar,Customer 71,Product D,58,26.789748818578875,1553.8054314775748,Joseph Harris
2020,Mar,Customer 276,Product B,88,14.592920147687304,1284.1769729964826,Matthew Wilson
2020,Mar,Customer 52,Product E,84,97.44229580166834,8185.15284734014,Jane Wilson
2020,Mar,Customer 126,Product A,40,15.870994268174064,634.8397707269626,Laura Miller
2020,Mar,Customer 236,Product C,64,33.441420502008086,2140.2509121285175,Laura Jones
2020,Mar,Customer 350,Product D,10,29.363990796592766,293.63990796592765,James Moore
2020,Mar,Customer 49,Product D,13,10.9436600108479,142.2675801410227,Emily Williams
2020,Mar,Customer 101,Product B,86,90.33261607555734,7768.604982497931,James Williams
2020,Mar,Customer 338,Product B,31,33.72985357146096,1045.6254607152896,Megan Martinez
2020,Mar,Customer 476,Product E,64,60.166413032657076,3850.650434090053,Ashley Anderson
2020,Mar,Customer 424,Product C,44,30.995839696773306,1363.8169466580255,Jane Johnson
2020,Mar,Customer 446,Product A,65,48.66048543529419,3162.9315532941223,Jane Taylor
2020,Mar,Customer 479,Product B,57,72.94271320412291,4157.734652635006,Andrew Thomas
2020,Mar,Customer 181,Product B,9,23.11896882113499,208.07071939021492,James Thompson
2020,Mar,Customer 89,Product B,76,78.81968213691684,5990.29584240568,Megan White
2020,Mar,Customer 399,Product B,15,9.271336951197357,139.07005426796036,Joseph Harris
2020,Mar,Customer 167,Product E,81,77.6902312375928,6292.908730245017,Hannah Martin
2020,Mar,Customer 40,Product D,90,23.54081913577179,2118.673722219461,Jessica Johnson
2020,Mar,Customer 82,Product E,80,67.32522708769187,5386.01816701535,Jane Martin
2020,Mar,Customer 332,Product D,38,84.63189000277106,3216.0118201053,Jane Wilson
2020,Mar,Customer 327,Product A,99,80.97320179377836,8016.346977584058,David Smith
2020,Mar,Customer 400,Product D,59,77.4324610741125,4568.515203372637,Emily Anderson
2020,Mar,Customer 318,Product E,81,82.6963490372278,6698.404272015452,Sophia Miller
2020,Mar,Customer 390,Product C,77,60.034874332884094,4622.685323632075,Megan Jones
2020,Mar,Customer 346,Product D,39,93.57066203174337,3649.2558192379915,Joseph Anderson
2020,Mar,Customer 333,Product C,63,59.23335459975024,3731.701339784265,James Robinson
2020,Mar,Customer 220,Product E,94,86.1547749547469,8098.548845746209,James Harris
2020,Mar,Customer 131,Product E,98,90.80312398927076,8898.706150948534,Ashley Thompson
2020,Mar,Customer 96,Product E,38,97.14301990779313,3691.434756496139,Jane Garcia
2020,Mar,Customer 72,Product A,6,40.58208312106022,243.49249872636133,Rachel Thomas
2020,Mar,Customer 99,Product B,3,89.92859447946127,269.7857834383838,Laura Martin
2020,Mar,Customer 76,Product A,59,85.28648089212331,5031.902372635275,Michael Wilson
2020,Mar,Customer 255,Product E,62,98.90955655956743,6132.392506693181,Jane Smith
2020,Mar,Customer 127,Product A,31,25.729715782456363,797.6211892561473,Ashley Jones
2020,Mar,Customer 250,Product D,22,76.40923634217732,1681.0031995279012,Emily Moore
2020,Mar,Customer 45,Product B,49,64.59624883361441,3165.216192847106,Michael Brown
2020,Mar,Customer 205,Product A,54,30.210160602187667,1631.348672518134,John Martinez
2020,Mar,Customer 385,Product E,17,32.92516459660526,559.7277981422894,John Taylor
2020,Mar,Customer 328,Product B,91,8.805616309815976,801.3110841932538,Hannah Taylor
2020,Mar,Customer 174,Product C,90,79.65220131949545,7168.69811875459,Jane Martin
2020,Mar,Customer 269,Product E,28,77.25468603325182,2163.131208931051,Sarah White
2020,Mar,Customer 272,Product B,82,53.727605653602744,4405.663663595425,Andrew Martin
2020,Mar,Customer 286,Product E,96,40.701476505378196,3907.341744516307,James Thomas
2020,Mar,Customer 238,Product B,13,69.06796692232825,897.8835699902672,Jane Jones
2020,Mar,Customer 94,Product E,55,66.42704217512288,3653.4873196317585,Michael Moore
2020,Mar,Customer 467,Product D,15,91.50754313537007,1372.613147030551,Megan Martinez
2020,Mar,Customer 202,Product D,95,16.72307744453166,1588.692357230508,David Jones
2020,Mar,Customer 384,Product D,30,57.36019638205535,1720.8058914616604,Jessica Martinez
2020,Mar,Customer 308,Product A,54,99.65783789951027,5381.523246573554,John Martin
2020,Mar,Customer 44,Product C,75,47.65868295336196,3574.401221502147,James Jones
2020,Apr,Customer 265,Product D,97,78.47119953931372,7611.70635531343,Megan Brown
2020,Apr,Customer 441,Product C,62,71.08434197363552,4407.229202365402,Jessica Johnson
2020,Apr,Customer 107,Product B,62,10.274878116869303,637.0424432458967,Hannah Moore
2020,Apr,Customer 103,Product C,95,78.41328486818252,7449.262062477339,Sophia Thomas
2020,Apr,Customer 416,Product B,93,86.36687326244449,8032.119213407337,Matthew Thompson
2020,Apr,Customer 424,Product B,37,76.19547056817682,2819.2324110225422,Chris Robinson
2020,Apr,Customer 499,Product A,49,27.270432001093894,1336.2511680536008,Matthew Jackson
2020,Apr,Customer 139,Product A,21,96.34177083454065,2023.1771875253537,Laura Harris
2020,Apr,Customer 63,Product C,28,61.742779933579584,1728.7978381402284,Andrew Garcia
2020,Apr,Customer 6,Product C,56,35.167221524470904,1969.3644053703706,Megan Johnson
2020,Apr,Customer 450,Product E,68,38.289258750968756,2603.6695950658755,James Jackson
2020,Apr,Customer 177,Product C,36,96.5192304423736,3474.6922959254493,James Jones
2020,Apr,Customer 308,Product B,32,56.587035932342594,1810.785149834963,Andrew Anderson
2020,Apr,Customer 228,Product D,83,34.6285463975539,2874.1693509969737,Megan Martin
2020,Apr,Customer 355,Product C,28,29.799609992310568,834.3890797846959,Laura Thomas
2020,Apr,Customer 210,Product A,63,98.56034567687394,6209.301777643058,Matthew Moore
2020,Apr,Customer 472,Product B,4,23.856652087508163,95.42660835003265,Matthew Davis
2020,Apr,Customer 411,Product A,16,72.46260085363105,1159.4016136580967,Jessica Anderson
2020,Apr,Customer 287,Product E,25,91.75710464003835,2293.9276160009586,Joshua Anderson
2020,Apr,Customer 67,Product B,24,49.74122398129968,1193.7893755511923,Laura Harris
2020,Apr,Customer 490,Product A,26,66.51406416011949,1729.3656681631066,Matthew Wilson
2020,Apr,Customer 360,Product B,83,90.91417862441644,7545.8768258265645,Chris Johnson
2020,Apr,Customer 5,Product C,58,94.4456264770219,5477.84633566727,Rachel Jackson
2020,Apr,Customer 113,Product C,76,87.17144748594419,6625.030008931758,Joshua Moore
2020,Apr,Customer 44,Product B,47,43.22859463343462,2031.743947771427,Andrew Davis
2020,Apr,Customer 351,Product B,84,76.95912231781818,6464.566274696727,Sarah White
2020,Apr,Customer 132,Product A,89,74.32263111725511,6614.714169435705,Chris Thompson
2020,Apr,Customer 387,Product B,21,45.84597387908306,962.7654514607443,David Moore
2020,Apr,Customer 433,Product D,86,21.46759003265168,1846.2127428080446,Rachel Garcia
2020,Apr,Customer 481,Product D,38,69.80455034835532,2652.5729132375022,Matthew Garcia
2020,Apr,Customer 250,Product D,79,46.2151726712482,3650.9986410286074,Laura Smith
2020,Apr,Customer 277,Product A,5,38.737506536612194,193.68753268306097,Megan Martinez
2020,Apr,Customer 363,Product D,47,6.441803817248555,302.7647794106821,Jane Jones
2020,Apr,Customer 91,Product B,21,82.99319664341839,1742.857129511786,James Williams
2020,Apr,Customer 214,Product C,40,42.9542845357588,1718.171381430352,Daniel Taylor
2020,Apr,Customer 345,Product D,72,83.5223520481891,6013.609347469615,Jane Miller
2020,Apr,Customer 61,Product E,53,49.0782613258543,2601.147850270278,Andrew Martinez
2020,Apr,Customer 56,Product C,93,26.496148827576985,2464.1418409646594,Laura Robinson
2020,Apr,Customer 59,Product B,65,71.47199457945024,4645.679647664266,Ashley Jones
2020,Apr,Customer 307,Product C,92,26.190895846561904,2409.562417883695,James Williams
2020,Apr,Customer 423,Product B,77,58.95755824502765,4539.731984867129,Joseph Miller
2020,Apr,Customer 447,Product E,54,45.237052019230156,2442.8008090384283,James Garcia
2020,Apr,Customer 94,Product A,95,79.29482308005704,7533.008192605419,Ashley White
2020,Apr,Customer 184,Product B,31,10.012699496662249,310.3936843965297,Jessica Moore
2020,Apr,Customer 76,Product A,55,25.734687905904302,1415.4078348247367,Michael Thompson
2020,Apr,Customer 101,Product A,65,18.09910058882099,1176.4415382733641,Hannah Jones
2020,Apr,Customer 490,Product B,21,75.79205206011336,1591.6330932623807,Sophia Martin
2020,Apr,Customer 22,Product C,80,39.44318067311398,3155.454453849118,Laura Miller
2020,Apr,Customer 175,Product A,17,57.94450465485931,985.0565791326082,Laura Miller
2020,Apr,Customer 141,Product A,38,49.335846484018795,1874.762166392714,Megan Moore
2020,Apr,Customer 78,Product E,6,58.74037635339555,352.44225812037325,Megan Thompson
2020,Apr,Customer 14,Product E,15,83.24424302115249,1248.6636453172873,James Smith
2020,Apr,Customer 283,Product E,31,33.812159630681876,1048.1769485511381,Joseph Jones
2020,Apr,Customer 163,Product D,6,69.5239193641111,417.14351618466657,Emily White
2020,Apr,Customer 58,Product A,23,55.49935450523947,1276.4851536205078,Daniel Jackson
2020,Apr,Customer 26,Product E,90,43.73606997525957,3936.246297773361,Rachel Smith
2020,Apr,Customer 198,Product C,64,63.827708045090255,4084.9733148857763,Michael Martinez
2020,Apr,Customer 388,Product A,14,85.26192111151511,1193.6668955612115,Sarah Garcia
2020,Apr,Customer 391,Product D,15,63.21560437596849,948.2340656395273,Jessica Robinson
2020,Apr,Customer 491,Product D,35,12.296289589870046,430.3701356454516,Jessica Brown
2020,Apr,Customer 403,Product D,35,43.30473683265896,1515.6657891430636,Hannah Moore
2020,Apr,Customer 432,Product D,24,63.12394690980604,1514.974725835345,Daniel Thompson
2020,Apr,Customer 145,Product C,50,15.058060230247285,752.9030115123643,Joshua Thompson
2020,Apr,Customer 288,Product D,13,55.50779725762588,721.6013643491365,Rachel Thomas
2020,Apr,Customer 128,Product E,79,42.54963496595999,3361.421162310839,Michael White
2020,Apr,Customer 324,Product C,80,83.59370422503837,6687.4963380030695,Joseph Martin
2020,Apr,Customer 190,Product D,45,25.90842430278172,1165.8790936251776,Hannah Johnson
2020,Apr,Customer 352,Product E,66,57.91884876112834,3822.6440182344704,Sarah Thomas
2020,Apr,Customer 246,Product C,31,96.02121084734621,2976.6575362677327,Rachel Wilson
2020,Apr,Customer 45,Product B,8,9.770371010593248,78.16296808474598,Rachel Taylor
2020,Apr,Customer 364,Product C,57,32.14146143425263,1832.0633017524,Sophia Harris
2020,Apr,Customer 286,Product B,18,9.089978257988514,163.61960864379327,Emily Harris
2020,Apr,Customer 373,Product E,39,74.4921640840982,2905.19439927983,Emily Anderson
2020,Apr,Customer 171,Product E,23,84.12832297955165,1934.951428529688,Jessica Jones
2020,Apr,Customer 390,Product B,4,77.97217694618381,311.88870778473523,Daniel Moore
2020,Apr,Customer 6,Product B,18,28.702792569860467,516.6502662574884,Michael Brown
2020,Apr,Customer 378,Product A,74,59.43900905880649,4398.48667035168,Andrew Moore
2020,Apr,Customer 112,Product C,63,30.839867507713823,1942.911652985971,Jane Williams
2020,Apr,Customer 139,Product C,17,71.18603558649112,1210.1626049703489,Hannah Martin
2020,Apr,Customer 447,Product D,81,74.19523116226637,6009.813724143576,Chris Taylor
2020,Apr,Customer 389,Product C,22,17.578438282163187,386.7256422075901,Andrew White
2020,Apr,Customer 150,Product C,77,99.08156886039659,7629.280802250537,Ashley Jackson
2020,Apr,Customer 3,Product A,60,23.1575484026452,1389.452904158712,Rachel Wilson
2020,May,Customer 270,Product A,18,16.436819984963456,295.8627597293422,Sarah Thompson
2020,May,Customer 233,Product A,23,11.240751066517626,258.5372745299054,Joseph Williams
2020,May,Customer 125,Product E,47,52.20507425750464,2453.638490102718,John Thompson
2020,May,Customer 215,Product A,28,17.397620091132502,487.1333625517101,Rachel Thompson
2020,May,Customer 248,Product A,74,90.30664145053991,6682.691467339953,Jane White
2020,May,Customer 494,Product B,94,14.523328553673279,1365.1928840452883,David Martinez
2020,May,Customer 425,Product A,78,20.164365636055887,1572.8205196123592,John Thompson
2020,May,Customer 48,Product B,10,27.21221914384109,272.1221914384109,Laura Davis
2020,May,Customer 11,Product E,21,95.08389609005754,1996.7618178912082,David Davis
2020,May,Customer 391,Product A,64,31.589801963410554,2021.7473256582755,Chris Johnson
2020,May,Customer 258,Product D,42,93.05705290145526,3908.396221861121,Megan Thompson
2020,May,Customer 331,Product A,18,86.50573363693043,1557.1032054647478,David Martinez
2020,May,Customer 187,Product B,16,6.073740975957135,97.17985561531415,David Miller
2020,May,Customer 364,Product C,47,28.547969079200247,1341.7545467224115,Rachel Thomas
2020,May,Customer 298,Product D,60,42.7800193711402,2566.801162268412,Andrew Harris
2020,May,Customer 487,Product B,90,31.147722198515787,2803.294997866421,James Johnson
2020,May,Customer 283,Product D,12,43.997100435752685,527.9652052290322,Michael Martinez
2020,May,Customer 43,Product A,63,26.310263091084995,1657.5465747383546,Sophia Harris
2020,May,Customer 376,Product D,85,13.321173253564908,1132.299726553017,Rachel Smith
